OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,Region,Country,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20230460,2024-12-14,2024-12-19,Standard Class,CUST-1013,PRD-107,South,India,8,485.18,0.05,3687.37,3040,647.37,Net Banking,Delivered,south.manager@ysm.com
ORD-20230461,2024-07-10,2024-07-14,Standard Class,CUST-1033,PRD-104,Europe,Germany,1,75.07,0.2,60.06,60,0.06,Cash on Delivery,Returned,eu.manager@ysm.com
ORD-20230462,2024-11-01,2024-11-03,Second Class,CUST-1089,PRD-113,North,India,6,590.93,0.0,3545.58,2700,845.58,Debit Card,Delivered,north.manager@ysm.com
ORD-20230463,2023-09-17,2023-09-20,Same Day,CUST-1069,PRD-107,West,India,10,517.91,0.1,4661.19,3800,861.19,UPI,Delivered,west.manager@ysm.com
ORD-20230464,2024-07-24,2024-07-28,First Class,CUST-1023,PRD-106,US-East,USA,8,326.84,0.1,2353.25,1920,433.25,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230465,2024-12-23,2024-12-27,Same Day,CUST-1095,PRD-103,South,India,2,1136.8,0.05,2159.92,1600,559.92,UPI,Delivered,south.manager@ysm.com
ORD-20230466,2024-06-04,2024-06-08,Same Day,CUST-1044,PRD-113,US-East,USA,1,612.05,0.05,581.45,450,131.45,Credit Card,Delivered,us.manager@ysm.com
ORD-20230467,2023-05-29,2023-06-02,First Class,CUST-1077,PRD-107,South,India,5,481.7,0.05,2288.07,1900,388.07,Credit Card,Delivered,south.manager@ysm.com
ORD-20230468,2024-01-29,2024-02-02,Second Class,CUST-1079,PRD-111,US-West,USA,10,297.92,0.0,2979.2,2200,779.2,Debit Card,Delivered,us.manager@ysm.com
ORD-20230469,2023-07-26,2023-08-01,Second Class,CUST-1067,PRD-105,South,India,10,90.23,0.2,721.84,700,21.84,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230470,2023-02-06,2023-02-09,First Class,CUST-1031,PRD-111,US-West,USA,3,275.01,0.0,825.03,660,165.03,Debit Card,Delivered,us.manager@ysm.com
ORD-20230471,2024-02-09,2024-02-13,First Class,CUST-1076,PRD-104,US-West,USA,2,81.21,0.0,162.42,120,42.42,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230472,2023-12-23,2023-12-26,Same Day,CUST-1036,PRD-104,Asia-Pac,Singapore,4,82.28,0.15,279.75,240,39.75,Cash on Delivery,Returned,apac.manager@ysm.com
ORD-20230473,2023-06-29,2023-07-03,First Class,CUST-1065,PRD-102,Europe,Germany,9,1293.64,0.1,10478.48,8550,1928.48,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230474,2023-09-21,2023-09-26,Same Day,CUST-1074,PRD-105,Asia-Pac,Singapore,7,97.22,0.2,544.43,490,54.43,UPI,Delivered,apac.manager@ysm.com
ORD-20230475,2024-04-14,2024-04-20,Standard Class,CUST-1059,PRD-115,Asia-Pac,Singapore,1,47.86,0.15,40.68,35,5.68,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230476,2024-10-10,2024-10-12,First Class,CUST-1087,PRD-112,Europe,Germany,6,362.88,0.15,1850.69,1680,170.69,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230477,2024-12-18,2024-12-21,Second Class,CUST-1032,PRD-105,East,India,6,88.8,0.0,532.8,420,112.8,Debit Card,Delivered,east.manager@ysm.com
ORD-20230478,2023-08-12,2023-08-17,Second Class,CUST-1035,PRD-103,South,India,4,1151.54,0.15,3915.24,3200,715.24,UPI,Delivered,south.manager@ysm.com
ORD-20230479,2023-09-29,2023-10-01,Second Class,CUST-1030,PRD-104,East,India,10,85.02,0.1,765.18,600,165.18,Credit Card,Delivered,east.manager@ysm.com
ORD-20230480,2023-03-22,2023-03-28,Same Day,CUST-1085,PRD-108,West,India,9,102.96,0.0,926.64,675,251.64,Net Banking,Delivered,west.manager@ysm.com
ORD-20230481,2024-05-19,2024-05-24,Same Day,CUST-1036,PRD-108,Asia-Pac,Singapore,9,96.49,0.1,781.57,675,106.57,UPI,Delivered,apac.manager@ysm.com
ORD-20230482,2023-05-12,2023-05-13,First Class,CUST-1068,PRD-113,West,India,9,600.59,0.0,5405.31,4050,1355.31,Debit Card,Delivered,west.manager@ysm.com
ORD-20230483,2023-06-28,2023-07-02,Standard Class,CUST-1016,PRD-112,Europe,UK,6,379.02,0.0,2274.12,1680,594.12,UPI,Delivered,eu.manager@ysm.com
ORD-20230484,2023-04-14,2023-04-17,First Class,CUST-1047,PRD-110,Europe,UK,3,213.36,0.2,512.06,450,62.06,UPI,Delivered,eu.manager@ysm.com
ORD-20230485,2024-09-19,2024-09-22,First Class,CUST-1047,PRD-103,Europe,UK,4,1079.8,0.15,3671.32,3200,471.32,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230486,2023-10-14,2023-10-18,Standard Class,CUST-1024,PRD-110,South,India,10,191.43,0.05,1818.59,1500,318.59,Net Banking,Delivered,south.manager@ysm.com
ORD-20230487,2024-07-22,2024-07-26,Standard Class,CUST-1049,PRD-104,East,India,3,76.75,0.15,195.71,180,15.71,UPI,Delivered,east.manager@ysm.com
ORD-20230488,2023-05-18,2023-05-24,First Class,CUST-1067,PRD-109,South,India,8,90.62,0.1,652.46,520,132.46,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230489,2023-02-18,2023-02-22,Same Day,CUST-1013,PRD-112,South,India,4,359.15,0.1,1292.94,1120,172.94,Credit Card,Delivered,south.manager@ysm.com
ORD-20230490,2023-12-09,2023-12-12,Standard Class,CUST-1047,PRD-106,Europe,UK,5,326.9,0.1,1471.05,1200,271.05,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230491,2024-11-26,2024-12-01,First Class,CUST-1026,PRD-110,North,India,9,204.78,0.05,1750.87,1350,400.87,Net Banking,Delivered,north.manager@ysm.com
ORD-20230492,2024-06-06,2024-06-10,First Class,CUST-1100,PRD-112,Europe,UK,2,375.03,0.15,637.55,560,77.55,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230493,2023-05-29,2023-05-31,Same Day,CUST-1082,PRD-113,US-Central,USA,7,646.07,0.2,3617.99,3150,467.99,Credit Card,Delivered,us.manager@ysm.com
ORD-20230494,2023-12-18,2023-12-20,Same Day,CUST-1041,PRD-106,South,India,5,331.34,0.2,1325.36,1200,125.36,Net Banking,Delivered,south.manager@ysm.com
ORD-20230495,2024-01-07,2024-01-13,Second Class,CUST-1076,PRD-109,US-West,USA,7,93.8,0.05,623.77,455,168.77,Credit Card,Delivered,us.manager@ysm.com
ORD-20230496,2023-08-29,2023-09-04,Second Class,CUST-1033,PRD-112,Europe,Germany,2,389.24,0.05,739.56,560,179.56,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230497,2023-03-07,2023-03-11,Standard Class,CUST-1071,PRD-101,US-Central,USA,7,1066.98,0.2,5975.09,5950,25.09,Credit Card,Delivered,us.manager@ysm.com
ORD-20230498,2023-06-09,2023-06-10,Second Class,CUST-1084,PRD-115,East,India,5,49.95,0.05,237.26,175,62.26,Net Banking,Delivered,east.manager@ysm.com
ORD-20230499,2023-05-10,2023-05-12,First Class,CUST-1068,PRD-114,West,India,1,141.25,0.1,127.12,110,17.12,Debit Card,Delivered,west.manager@ysm.com
ORD-20230500,2024-07-07,2024-07-10,Same Day,CUST-1071,PRD-108,US-Central,USA,9,95.78,0.05,818.92,675,143.92,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230501,2024-10-17,2024-10-23,Second Class,CUST-1069,PRD-105,West,India,8,100.22,0.2,641.41,560,81.41,Credit Card,Delivered,west.manager@ysm.com
ORD-20230502,2024-01-10,2024-01-14,Second Class,CUST-1034,PRD-103,US-West,USA,1,1048.57,0.2,838.86,800,38.86,Net Banking,Delivered,us.manager@ysm.com
ORD-20230503,2024-07-01,2024-07-02,Standard Class,CUST-1089,PRD-115,North,India,8,47.19,0.1,339.77,280,59.77,Debit Card,Delivered,north.manager@ysm.com
ORD-20230504,2024-09-03,2024-09-05,Same Day,CUST-1001,PRD-109,East,India,7,86.11,0.2,482.22,455,27.22,Debit Card,Delivered,east.manager@ysm.com
ORD-20230505,2024-10-23,2024-10-27,First Class,CUST-1049,PRD-104,East,India,7,78.16,0.05,519.76,420,99.76,Net Banking,Delivered,east.manager@ysm.com
ORD-20230506,2024-06-28,2024-07-01,First Class,CUST-1053,PRD-104,West,India,3,85.24,0.05,242.93,180,62.93,Credit Card,Delivered,west.manager@ysm.com
ORD-20230507,2024-09-24,2024-09-28,Standard Class,CUST-1035,PRD-112,South,India,4,384.87,0.1,1385.53,1120,265.53,UPI,Returned,south.manager@ysm.com
ORD-20230508,2024-07-01,2024-07-02,Standard Class,CUST-1024,PRD-102,South,India,3,1241.1,0.15,3164.8,2850,314.8,UPI,Delivered,south.manager@ysm.com
ORD-20230509,2023-01-16,2023-01-20,Same Day,CUST-1028,PRD-106,Europe,UK,8,320.17,0.1,2305.22,1920,385.22,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230510,2023-05-30,2023-05-31,Second Class,CUST-1035,PRD-113,South,India,9,597.82,0.15,4573.32,4050,523.32,UPI,Delivered,south.manager@ysm.com
ORD-20230511,2023-09-14,2023-09-18,Same Day,CUST-1002,PRD-102,West,India,4,1372.67,0.15,4667.08,3800,867.08,UPI,Delivered,west.manager@ysm.com
ORD-20230512,2023-02-04,2023-02-06,Same Day,CUST-1059,PRD-112,Asia-Pac,Singapore,9,393.18,0.05,3361.69,2520,841.69,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230513,2023-11-16,2023-11-19,Standard Class,CUST-1021,PRD-111,Asia-Pac,Singapore,9,307.04,0.2,2210.69,1980,230.69,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230514,2023-11-02,2023-11-04,Second Class,CUST-1047,PRD-115,Europe,UK,4,44.11,0.0,176.44,140,36.44,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230515,2023-06-21,2023-06-24,Standard Class,CUST-1075,PRD-102,US-Central,USA,4,1262.7,0.0,5050.8,3800,1250.8,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230516,2024-05-01,2024-05-07,Second Class,CUST-1077,PRD-103,South,India,2,1059.42,0.05,2012.9,1600,412.9,Debit Card,Delivered,south.manager@ysm.com
ORD-20230517,2024-09-25,2024-09-28,Standard Class,CUST-1098,PRD-111,Asia-Pac,UAE,6,277.64,0.05,1582.55,1320,262.55,UPI,Delivered,apac.manager@ysm.com
ORD-20230518,2023-11-21,2023-11-26,Standard Class,CUST-1083,PRD-113,Europe,UK,8,593.76,0.05,4512.58,3600,912.58,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230519,2023-05-18,2023-05-21,Same Day,CUST-1006,PRD-108,US-East,USA,9,104.35,0.1,845.24,675,170.24,UPI,Delivered,us.manager@ysm.com
ORD-20230520,2024-07-10,2024-07-13,Second Class,CUST-1042,PRD-112,South,India,10,376.23,0.2,3009.84,2800,209.84,Credit Card,Delivered,south.manager@ysm.com
ORD-20230521,2024-04-05,2024-04-08,Same Day,CUST-1034,PRD-109,US-West,USA,1,86.02,0.2,68.82,65,3.82,UPI,Delivered,us.manager@ysm.com
ORD-20230522,2024-09-26,2024-09-29,Same Day,CUST-1100,PRD-110,Europe,UK,2,194.66,0.2,311.46,300,11.46,UPI,Delivered,eu.manager@ysm.com
ORD-20230523,2024-05-24,2024-05-29,Standard Class,CUST-1020,PRD-110,Europe,UK,7,195.99,0.1,1234.74,1050,184.74,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230524,2023-03-10,2023-03-11,Same Day,CUST-1017,PRD-103,North,India,4,1139.76,0.0,4559.04,3200,1359.04,UPI,Delivered,north.manager@ysm.com
ORD-20230525,2024-08-07,2024-08-13,First Class,CUST-1050,PRD-111,South,India,10,296.56,0.2,2372.48,2200,172.48,Credit Card,Delivered,south.manager@ysm.com
ORD-20230526,2024-09-12,2024-09-18,Standard Class,CUST-1010,PRD-101,East,India,4,1220.64,0.15,4150.18,3400,750.18,Debit Card,Delivered,east.manager@ysm.com
ORD-20230527,2023-03-04,2023-03-07,Standard Class,CUST-1072,PRD-112,South,India,7,402.54,0.1,2536.0,1960,576.0,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230528,2023-02-11,2023-02-17,Standard Class,CUST-1010,PRD-114,East,India,4,144.19,0.2,461.41,440,21.41,Credit Card,Delivered,east.manager@ysm.com
ORD-20230529,2024-06-28,2024-07-02,Second Class,CUST-1025,PRD-104,Europe,Germany,4,81.31,0.2,260.19,240,20.19,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230530,2024-03-01,2024-03-07,Same Day,CUST-1014,PRD-113,South,India,6,619.98,0.15,3161.9,2700,461.9,Credit Card,Delivered,south.manager@ysm.com
ORD-20230531,2023-07-04,2023-07-09,Same Day,CUST-1052,PRD-109,West,India,3,85.64,0.2,205.54,195,10.54,Net Banking,Delivered,west.manager@ysm.com
ORD-20230532,2024-07-17,2024-07-20,Second Class,CUST-1048,PRD-107,Asia-Pac,UAE,7,533.08,0.1,3358.4,2660,698.4,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230533,2024-01-20,2024-01-25,Same Day,CUST-1096,PRD-105,Asia-Pac,UAE,8,92.54,0.15,629.27,560,69.27,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230534,2023-10-19,2023-10-24,First Class,CUST-1003,PRD-109,West,India,5,83.01,0.0,415.05,325,90.05,UPI,Delivered,west.manager@ysm.com
ORD-20230535,2023-11-19,2023-11-20,Second Class,CUST-1099,PRD-114,North,India,5,158.25,0.2,633.0,550,83.0,Credit Card,Returned,north.manager@ysm.com
ORD-20230536,2023-12-31,2024-01-02,Second Class,CUST-1018,PRD-105,Europe,UK,10,92.64,0.05,880.08,700,180.08,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230537,2023-04-05,2023-04-10,Same Day,CUST-1052,PRD-110,West,India,2,215.04,0.1,387.07,300,87.07,UPI,Delivered,west.manager@ysm.com
ORD-20230538,2024-12-07,2024-12-13,Standard Class,CUST-1074,PRD-114,Asia-Pac,Singapore,10,157.47,0.1,1417.23,1100,317.23,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230539,2023-02-27,2023-03-02,Second Class,CUST-1045,PRD-115,North,India,7,49.47,0.0,346.29,245,101.29,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230540,2024-10-11,2024-10-17,Second Class,CUST-1049,PRD-101,East,India,1,1114.31,0.1,1002.88,850,152.88,Net Banking,Delivered,east.manager@ysm.com
ORD-20230541,2023-08-15,2023-08-17,Standard Class,CUST-1007,PRD-111,Europe,Germany,7,307.19,0.15,1827.78,1540,287.78,UPI,Delivered,eu.manager@ysm.com
ORD-20230542,2024-02-08,2024-02-10,Same Day,CUST-1017,PRD-106,North,India,10,303.96,0.0,3039.6,2400,639.6,Net Banking,Delivered,north.manager@ysm.com
ORD-20230543,2024-05-28,2024-06-01,Second Class,CUST-1100,PRD-112,Europe,UK,3,357.3,0.15,911.12,840,71.12,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230544,2024-08-08,2024-08-10,Second Class,CUST-1072,PRD-110,South,India,9,217.41,0.05,1858.86,1350,508.86,Credit Card,Delivered,south.manager@ysm.com
ORD-20230545,2024-03-16,2024-03-19,Same Day,CUST-1088,PRD-115,North,India,2,47.78,0.15,81.23,70,11.23,Net Banking,Delivered,north.manager@ysm.com
ORD-20230546,2023-11-25,2023-11-28,First Class,CUST-1077,PRD-111,South,India,5,276.07,0.05,1311.33,1100,211.33,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230547,2024-03-28,2024-04-02,First Class,CUST-1019,PRD-108,US-East,USA,4,94.42,0.05,358.8,300,58.8,UPI,Delivered,us.manager@ysm.com
ORD-20230548,2023-03-29,2023-03-30,First Class,CUST-1095,PRD-101,South,India,10,1103.82,0.05,10486.29,8500,1986.29,Credit Card,Delivered,south.manager@ysm.com
ORD-20230549,2023-04-24,2023-04-27,Second Class,CUST-1058,PRD-108,North,India,4,94.09,0.2,301.09,300,1.09,UPI,Delivered,north.manager@ysm.com
ORD-20230550,2023-09-22,2023-09-27,Same Day,CUST-1062,PRD-110,Asia-Pac,Singapore,3,209.4,0.0,628.2,450,178.2,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230551,2024-06-23,2024-06-24,First Class,CUST-1033,PRD-103,Europe,Germany,4,1009.62,0.2,3230.78,3200,30.78,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230552,2023-01-09,2023-01-10,Standard Class,CUST-1050,PRD-111,South,India,6,286.94,0.0,1721.64,1320,401.64,Net Banking,Delivered,south.manager@ysm.com
ORD-20230553,2024-10-26,2024-10-30,Same Day,CUST-1030,PRD-107,East,India,2,513.65,0.1,924.57,760,164.57,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230554,2023-07-10,2023-07-12,Second Class,CUST-1065,PRD-108,Europe,Germany,1,102.16,0.0,102.16,75,27.16,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230555,2024-05-16,2024-05-20,First Class,CUST-1096,PRD-103,Asia-Pac,UAE,6,1002.94,0.1,5415.88,4800,615.88,UPI,Delivered,apac.manager@ysm.com
ORD-20230556,2024-05-28,2024-05-31,First Class,CUST-1008,PRD-111,South,India,7,286.34,0.0,2004.38,1540,464.38,UPI,Delivered,south.manager@ysm.com
ORD-20230557,2024-02-07,2024-02-13,Second Class,CUST-1018,PRD-102,Europe,UK,9,1326.18,0.2,9548.5,8550,998.5,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230558,2023-06-06,2023-06-10,Second Class,CUST-1040,PRD-115,Asia-Pac,Singapore,8,47.99,0.2,307.14,280,27.14,UPI,Delivered,apac.manager@ysm.com
ORD-20230559,2024-08-17,2024-08-22,Second Class,CUST-1088,PRD-113,North,India,3,580.71,0.1,1567.92,1350,217.92,Debit Card,Delivered,north.manager@ysm.com
ORD-20230560,2023-05-29,2023-06-04,Standard Class,CUST-1073,PRD-115,West,India,2,44.86,0.2,71.78,70,1.78,UPI,Delivered,west.manager@ysm.com
ORD-20230561,2023-05-30,2023-06-05,First Class,CUST-1004,PRD-113,South,India,7,591.18,0.15,3517.52,3150,367.52,Debit Card,Delivered,south.manager@ysm.com
ORD-20230562,2024-10-14,2024-10-20,Second Class,CUST-1036,PRD-103,Asia-Pac,Singapore,2,1124.66,0.05,2136.85,1600,536.85,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230563,2024-09-18,2024-09-23,Second Class,CUST-1035,PRD-110,South,India,4,204.51,0.2,654.43,600,54.43,UPI,Delivered,south.manager@ysm.com
ORD-20230564,2024-01-03,2024-01-04,Same Day,CUST-1089,PRD-113,North,India,9,605.39,0.2,4358.81,4050,308.81,Net Banking,Delivered,north.manager@ysm.com
ORD-20230565,2024-02-01,2024-02-05,Same Day,CUST-1061,PRD-103,South,India,4,1026.21,0.0,4104.84,3200,904.84,Credit Card,Delivered,south.manager@ysm.com
ORD-20230566,2024-02-27,2024-02-29,Second Class,CUST-1096,PRD-111,Asia-Pac,UAE,4,318.48,0.0,1273.92,880,393.92,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230567,2024-05-16,2024-05-22,Same Day,CUST-1042,PRD-114,South,India,4,147.57,0.15,501.74,440,61.74,Credit Card,Delivered,south.manager@ysm.com
ORD-20230568,2024-01-25,2024-01-31,Standard Class,CUST-1041,PRD-107,South,India,10,521.47,0.2,4171.76,3800,371.76,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230569,2024-04-12,2024-04-13,Same Day,CUST-1032,PRD-109,East,India,1,88.24,0.2,70.59,65,5.59,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20230570,2023-02-20,2023-02-22,Same Day,CUST-1038,PRD-108,South,India,5,99.72,0.1,448.74,375,73.74,UPI,Delivered,south.manager@ysm.com
ORD-20230571,2024-09-19,2024-09-20,Standard Class,CUST-1089,PRD-109,North,India,8,93.0,0.15,632.4,520,112.4,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230572,2024-08-22,2024-08-28,Standard Class,CUST-1070,PRD-103,North,India,6,1062.89,0.15,5420.74,4800,620.74,UPI,Delivered,north.manager@ysm.com
ORD-20230573,2024-12-30,2025-01-01,Standard Class,CUST-1059,PRD-102,Asia-Pac,Singapore,3,1235.02,0.0,3705.06,2850,855.06,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230574,2024-10-11,2024-10-14,Second Class,CUST-1011,PRD-109,West,India,9,90.44,0.2,651.17,585,66.17,Debit Card,Delivered,west.manager@ysm.com
ORD-20230575,2023-02-14,2023-02-16,Second Class,CUST-1043,PRD-110,Europe,UK,3,213.64,0.05,608.87,450,158.87,UPI,Delivered,eu.manager@ysm.com
ORD-20230576,2023-02-22,2023-02-26,Second Class,CUST-1040,PRD-105,Asia-Pac,Singapore,8,97.72,0.1,703.58,560,143.58,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230577,2023-07-27,2023-07-28,Same Day,CUST-1080,PRD-113,West,India,8,585.28,0.15,3979.9,3600,379.9,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230578,2024-09-14,2024-09-18,Same Day,CUST-1031,PRD-104,US-West,USA,8,82.07,0.15,558.08,480,78.08,Debit Card,Delivered,us.manager@ysm.com
ORD-20230579,2024-09-06,2024-09-07,Second Class,CUST-1032,PRD-115,East,India,10,47.58,0.2,380.64,350,30.64,Credit Card,Delivered,east.manager@ysm.com
ORD-20230580,2023-02-26,2023-03-04,First Class,CUST-1045,PRD-101,North,India,1,1087.21,0.2,869.77,850,19.77,Net Banking,Delivered,north.manager@ysm.com
ORD-20230581,2023-02-20,2023-02-21,Second Class,CUST-1054,PRD-103,West,India,5,1025.81,0.2,4103.24,4000,103.24,Debit Card,Delivered,west.manager@ysm.com
ORD-20230582,2024-01-04,2024-01-05,Standard Class,CUST-1012,PRD-113,Asia-Pac,UAE,6,589.44,0.15,3006.14,2700,306.14,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230583,2023-03-08,2023-03-11,Same Day,CUST-1061,PRD-103,South,India,5,1019.52,0.1,4587.84,4000,587.84,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230584,2023-08-03,2023-08-08,Same Day,CUST-1008,PRD-102,South,India,9,1296.06,0.0,11664.54,8550,3114.54,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230585,2024-12-24,2024-12-27,First Class,CUST-1055,PRD-110,South,India,5,212.93,0.2,851.72,750,101.72,UPI,Delivered,south.manager@ysm.com
ORD-20230586,2024-05-23,2024-05-28,Second Class,CUST-1094,PRD-111,Asia-Pac,UAE,3,296.9,0.2,712.56,660,52.56,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230587,2023-01-02,2023-01-03,Same Day,CUST-1004,PRD-108,South,India,2,103.13,0.05,195.95,150,45.95,Debit Card,Returned,south.manager@ysm.com
ORD-20230588,2023-12-25,2023-12-30,First Class,CUST-1082,PRD-104,US-Central,USA,4,75.14,0.1,270.5,240,30.5,Credit Card,Delivered,us.manager@ysm.com
ORD-20230589,2024-06-02,2024-06-07,Same Day,CUST-1042,PRD-113,South,India,6,563.05,0.1,3040.47,2700,340.47,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230590,2023-01-30,2023-02-01,Standard Class,CUST-1025,PRD-106,Europe,Germany,8,340.02,0.15,2312.14,1920,392.14,UPI,Delivered,eu.manager@ysm.com
ORD-20230591,2024-10-04,2024-10-08,First Class,CUST-1069,PRD-115,West,India,7,46.1,0.0,322.7,245,77.7,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230592,2023-11-20,2023-11-25,Standard Class,CUST-1069,PRD-101,West,India,6,1097.9,0.1,5928.66,5100,828.66,UPI,Delivered,west.manager@ysm.com
ORD-20230593,2023-02-01,2023-02-04,Same Day,CUST-1049,PRD-111,East,India,3,298.51,0.2,716.42,660,56.42,UPI,Delivered,east.manager@ysm.com
ORD-20230594,2023-11-12,2023-11-18,Same Day,CUST-1041,PRD-112,South,India,7,351.77,0.0,2462.39,1960,502.39,UPI,Delivered,south.manager@ysm.com
ORD-20230595,2023-11-06,2023-11-08,Second Class,CUST-1068,PRD-105,West,India,6,89.95,0.0,539.7,420,119.7,Credit Card,Delivered,west.manager@ysm.com
ORD-20230596,2023-01-26,2023-01-30,First Class,CUST-1065,PRD-103,Europe,Germany,8,1030.43,0.2,6594.75,6400,194.75,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230597,2023-04-11,2023-04-16,Same Day,CUST-1087,PRD-103,Europe,Germany,1,1032.83,0.15,877.91,800,77.91,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230598,2023-11-15,2023-11-16,Same Day,CUST-1088,PRD-114,North,India,2,150.57,0.1,271.03,220,51.03,Credit Card,Delivered,north.manager@ysm.com
ORD-20230599,2024-11-05,2024-11-11,First Class,CUST-1040,PRD-101,Asia-Pac,Singapore,5,1160.69,0.05,5513.28,4250,1263.28,UPI,Delivered,apac.manager@ysm.com
ORD-20230600,2023-10-11,2023-10-16,Second Class,CUST-1041,PRD-113,South,India,2,602.2,0.1,1083.96,900,183.96,UPI,Delivered,south.manager@ysm.com
ORD-20230601,2023-01-16,2023-01-21,First Class,CUST-1072,PRD-109,South,India,9,82.58,0.1,668.9,585,83.9,Net Banking,Delivered,south.manager@ysm.com
ORD-20230602,2024-12-22,2024-12-25,First Class,CUST-1074,PRD-104,Asia-Pac,Singapore,5,77.06,0.2,308.24,300,8.24,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230603,2023-05-14,2023-05-15,Standard Class,CUST-1061,PRD-115,South,India,2,48.48,0.15,82.42,70,12.42,Credit Card,Delivered,south.manager@ysm.com
ORD-20230604,2023-07-03,2023-07-09,First Class,CUST-1077,PRD-115,South,India,8,47.9,0.2,306.56,280,26.56,Net Banking,Delivered,south.manager@ysm.com
ORD-20230605,2023-07-22,2023-07-28,Second Class,CUST-1098,PRD-111,Asia-Pac,UAE,2,310.61,0.15,528.04,440,88.04,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230606,2024-12-16,2024-12-20,Second Class,CUST-1013,PRD-108,South,India,8,98.41,0.15,669.19,600,69.19,UPI,Delivered,south.manager@ysm.com
ORD-20230607,2024-09-23,2024-09-26,Same Day,CUST-1047,PRD-107,Europe,UK,6,488.93,0.1,2640.22,2280,360.22,Debit Card,Returned,eu.manager@ysm.com
ORD-20230608,2024-05-01,2024-05-02,First Class,CUST-1045,PRD-108,North,India,3,100.67,0.1,271.81,225,46.81,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230609,2024-06-04,2024-06-05,Standard Class,CUST-1052,PRD-114,West,India,2,153.21,0.1,275.78,220,55.78,Net Banking,Delivered,west.manager@ysm.com
ORD-20230610,2024-02-15,2024-02-20,Same Day,CUST-1053,PRD-104,West,India,9,82.45,0.05,704.95,540,164.95,Debit Card,Delivered,west.manager@ysm.com
ORD-20230611,2023-08-02,2023-08-08,First Class,CUST-1076,PRD-107,US-West,USA,7,534.61,0.2,2993.82,2660,333.82,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230612,2023-06-27,2023-07-03,Standard Class,CUST-1086,PRD-102,North,India,10,1327.98,0.15,11287.83,9500,1787.83,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230613,2023-11-30,2023-12-05,Standard Class,CUST-1013,PRD-114,South,India,5,147.29,0.15,625.98,550,75.98,Cash on Delivery,Delivered,south.manager@ysm.com
